Obj_name,right_ascension,declination,max_prob
Obj_1033,263.271196960281,65.7125342451681,0.69
Obj_2175,62.9266493166381,-48.6090086082603,0.69
Obj_1170,269.018571330071,64.041916930243,0.69
Obj_1178,267.984302586936,67.2623461922987,0.69
Obj_2213,53.3553886374804,-27.8176969362842,0.68
Obj_1037,54.0936462788292,-27.8290074518561,0.68
Obj_1100,267.148550785864,65.8234807112021,0.68
Obj_2410,63.8171020028613,-49.5732381812037,0.68
Obj_2682,267.332707374943,65.2842987361761,0.68
Obj_1911,57.1164912890361,-48.0782813354331,0.68
Obj_3166,62.7691769210656,-47.1171549121678,0.68
Obj_1418,52.9734188807487,-26.729131358943,0.68
Obj_592,269.81110553512,64.8642842864436,0.68
Obj_409,56.197604123914,-49.129967583078,0.68
Obj_497,267.303033562101,65.8282146428377,0.68
Obj_1970,63.2147495488203,-48.5031565988538,0.68
Obj_2843,269.79852198672,66.8893355456595,0.68
Obj_633,57.0742904003929,-48.2404084922372,0.68
Obj_870,61.4042699429461,-46.4015077765194,0.68
Obj_1670,53.6750106842327,-28.0425323048258,0.67
Obj_410,56.0259301425093,-48.5635242118078,0.67
Obj_1967,53.7255997327418,-26.4993105855476,0.67
Obj_1823,57.653244154759,-50.319004594827,0.67
Obj_149,53.9084565692881,-28.6328673157552,0.67
Obj_2816,60.1018498861077,-46.8695436761526,0.67
Obj_1695,50.9664980294397,-27.7360414459836,0.67
Obj_2221,64.0346373200695,-48.4373013446536,0.67
Obj_285,270.889325382841,63.637189956195,0.67
Obj_861,58.101275427365,-50.1436057069066,0.67
Obj_212,273.970541381055,64.3000910462962,0.67
Obj_2704,53.5360913959336,-28.7716647059575,0.67
Obj_3126,53.2115530677013,-28.2157495949253,0.67
Obj_1575,58.1680577192702,-51.1364790030028,0.67
Obj_842,53.1048640070308,-27.0576782379613,0.66
Obj_1116,53.6051117989254,-27.4980481886483,0.66
Obj_1254,272.890578314354,64.7934374037981,0.66
Obj_873,58.7211490928913,-50.6226111678684,0.66
Obj_1202,60.3044517979523,-51.0558717917057,0.66
Obj_2149,271.780194357767,65.2279979022963,0.66
Obj_605,61.2523912604279,-48.657598936843,0.66
Obj_527,62.8456660219759,-47.8942628140523,0.66
Obj_1684,60.5311258980745,-49.3828429620956,0.66
Obj_2530,50.7289748754228,-26.8257393135829,0.66
Obj_677,62.4217357778242,-46.8722125046154,0.66
Obj_2896,66.6944741471893,-48.1510514102584,0.65
Obj_1527,272.604198624292,64.8320043681562,0.65
Obj_1804,52.8099589029974,-27.3822786052138,0.65
Obj_477,51.3833475875232,-28.0633335281008,0.65
Obj_2133,271.756869373101,64.72967147194,0.65
Obj_966,59.7435255808383,-48.3590273196508,0.65
Obj_1801,52.7326181801246,-28.7266130141725,0.65
Obj_604,63.6241368487648,-48.7895590025144,0.65
Obj_429,270.254099177474,65.4309122529322,0.65
Obj_2075,61.6827639278348,-49.1800529555398,0.64
Obj_2496,263.47648351852,65.604063269158,0.64
Obj_2413,63.9844701196986,-45.6554296484198,0.64
Obj_1770,263.65881407807,66.5929967184026,0.64
Obj_969,61.5980501797791,-49.1846069882152,0.64
Obj_923,61.7845573029125,-50.2749004693346,0.64
Obj_3072,59.0636835081063,-47.3928969480031,0.64
Obj_349,52.9558194356059,-28.1081324025977,0.64
Obj_1231,54.5836324083699,-29.4463545162885,0.64
Obj_2158,271.331102307196,64.1508434708047,0.64
Obj_1144,63.9813182092044,-49.5846829447079,0.64
Obj_41,65.3521152216446,-46.0903221472565,0.64
Obj_2984,270.275769615066,64.5020750090082,0.64
Obj_1672,273.046629212385,66.7091430046263,0.64
Obj_530,262.853890021366,66.636726707279,0.64
Obj_2386,270.200526862186,65.337859535175,0.63
Obj_771,65.5144771266512,-47.6165307763063,0.63
Obj_1443,263.640947018738,66.4491239552796,0.63
Obj_372,56.8610349501882,-49.3955842683551,0.63
Obj_1641,62.367033410331,-48.1485783244314,0.63
Obj_1768,266.547706363213,65.1787111114815,0.63
Obj_411,64.5490275111197,-45.6202191115748,0.63
Obj_2047,268.667107130676,63.6081135612072,0.63
Obj_2163,266.142139032745,66.2418678244598,0.63
