Obj_name,right_ascension,declination,max_prob
Obj_1933,267.745662571938,67.1501756352429,0.96
Obj_1871,61.3279109782098,-48.388046056536,0.96
Obj_1838,66.3240973020146,-47.7065201356723,0.96
Obj_1899,64.0083273047379,-48.6484439453729,0.96
Obj_39,61.0798042787247,-50.5870120432844,0.96
Obj_2347,58.0474827210205,-49.6610579643623,0.96
Obj_2328,273.315512688054,68.0037426194924,0.96
Obj_2324,62.8211520304176,-48.2137644969638,0.96
Obj_1382,54.7338175492143,-28.0931788108231,0.96
Obj_1376,275.079429868858,67.2224967856493,0.96
Obj_2319,267.90671378544,66.6240795263386,0.96
Obj_2310,58.7758015497392,-48.2653468216284,0.96
Obj_2299,54.3676636797091,-26.6574072133333,0.96
Obj_2937,59.6643788997126,-50.7228667447271,0.96
Obj_433,263.536492929248,65.7566301138594,0.96
Obj_418,54.2738957304111,-26.9078957359035,0.96
Obj_1429,266.77152427557,67.8978312501699,0.96
Obj_1421,66.0837363684079,-46.7161281934575,0.96
Obj_1486,53.2212136674086,-26.9401086446268,0.96
Obj_1472,63.6216435121443,-45.9964902024657,0.96
Obj_2276,269.069095618589,68.7340335303998,0.96
Obj_2274,51.2216028910187,-27.4156277278779,0.96
Obj_2246,59.3151852381211,-50.6374295654628,0.96
Obj_2379,265.734690808739,64.3056951666811,0.96
Obj_2364,64.0421320316795,-47.4390113447241,0.96
Obj_2362,52.2013839536936,-27.2479143454142,0.96
Obj_1341,275.5908244968,65.07933286389,0.96
Obj_2874,56.648597815581,-50.3627067865847,0.96
Obj_517,270.434954242601,65.579329999342,0.96
Obj_507,53.0004734687583,-27.2624573856213,0.96
Obj_506,51.9026380318618,-29.3239570865736,0.96
Obj_501,53.2416477361956,-26.1846767431688,0.96
Obj_2870,52.9901753619875,-29.0747142915183,0.96
Obj_1232,53.9387177276504,-27.017806376757,0.96
Obj_2414,276.06987235581,66.2300502973339,0.96
Obj_2851,52.5338089433593,-26.6821728264839,0.96
Obj_603,60.8324498681179,-50.29422174225,0.96
Obj_566,56.7298123976083,-48.9853879209901,0.96
Obj_560,60.5256963897231,-47.1641698818777,0.96
Obj_556,53.8816897839732,-28.5077809355241,0.96
Obj_2235,58.9424239782807,-47.4998403594665,0.96
Obj_2211,61.7503706215606,-49.1435689154184,0.96
Obj_1531,273.188100647646,68.2007228948623,0.96
Obj_407,272.622092065247,64.2018608420302,0.96
Obj_401,273.520202905177,64.3406306641034,0.96
Obj_395,65.0779138781533,-46.827425927588,0.96
Obj_388,60.4014575491076,-47.366931744512,0.96
Obj_1203,59.184419987397,-47.7164477822667,0.96
