Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_8341,91182,EGIPS J121257.8+505108,183.2411461,50.8522258,J121257.88+505108.0,0.96
Obj_488,2266,EGIPS J003755.6+045441,9.4817379,4.9115212,J003755.62+045441.5,0.96
Obj_14433,91691,EGIPS J210545.5-124016,316.4397398,-12.6713841,J210545.54-124017.0,0.96
Obj_16098,3097983,EGIPS J233605.9-112537,354.0246788,-11.427057,J233605.92-112537.4,0.96
Obj_6945,1634239,EGIPS J105134.3+204245,162.8930014,20.7127511,J105134.32+204245.9,0.96
Obj_7396,3768247,EGIPS J111602.1-134252,169.0089333,-13.7146442,J111602.14-134252.7,0.96
Obj_13762,       ,EGIPS J192519.6+430643,291.3319151,43.1121308,J192519.66+430643.7,0.96
Obj_15579,1007026,EGIPS J225357.8-081113,343.4909528,-8.186949,J225357.83-081113.0,0.96
Obj_231,795881,EGIPS J001801.6-235325,4.5070166,-23.8904912,J001801.68-235325.8,0.96
Obj_14543,91701,EGIPS J211959.6-063157,319.9984101,-6.5325434,J211959.62-063157.2,0.96
Obj_6938,32540,EGIPS J105119.8+140124,162.8329045,14.0234978,J105119.90+140124.6,0.96
Obj_869,1269800,EGIPS J010421.9+043306,16.0915343,4.5517617,J010421.97+043306.3,0.96
Obj_1376,90560,EGIPS J014410.4+410150,26.0435903,41.0307674,J014410.46+410150.8,0.96
Obj_6791,31854,EGIPS J104142.3+061145,160.4265944,6.1959617,J104142.38+061145.5,0.96
Obj_5966,1061369,EGIPS J094649.0-041234,146.7043251,-4.2097207,J094649.04-041235.0,0.96
Obj_3197,146619,EGIPS J045345.1-020140,73.4381306,-2.0279373,J045345.15-020140.6,0.96
Obj_1920,1464302,EGIPS J022849.3+144046,37.2055719,14.6796873,J022849.34+144046.9,0.96
Obj_5273,3380336,EGIPS J085151.3+483521,132.9637551,48.5891694,J085151.30+483521.0,0.96
Obj_12519,2489743,EGIPS J165338.2+550435,253.4093619,55.0765747,J165338.25+550435.7,0.96
Obj_457,1569043,EGIPS J003535.1+184458,8.8963032,18.7496447,J003535.11+184458.7,0.96
Obj_7036,959857,EGIPS J105641.1-115621,164.1715334,-11.9392844,J105641.17-115621.4,0.96
Obj_15298,812121,EGIPS J223130.6-223428,337.8777527,-22.5745949,J223130.66-223428.5,0.96
Obj_5808,27243,EGIPS J093456.6+384453,143.7358695,38.7482216,J093456.61+384453.6,0.96
Obj_6342,1013530,EGIPS J101058.5-074521,152.7438169,-7.7560981,J101058.52-074522.0,0.96
Obj_15640,91765,EGIPS J225828.2-103332,344.6177448,-10.5588905,J225828.26-103332.0,0.96
Obj_6797,2037671,EGIPS J104159.2+334325,160.4968889,33.7237478,J104159.25+334325.5,0.96
Obj_7156,91078,EGIPS J110321.6-050030,165.8400171,-5.0085339,J110321.60-050030.7,0.96
Obj_13471,       ,EGIPS J183221.3+495643,278.0889353,49.9454236,J183221.34+495643.5,0.96
Obj_7368,91099,EGIPS J111459.4-134603,168.7478151,-13.7677282,J111459.48-134603.8,0.96
Obj_9502,889700,EGIPS J132403.4-170226,201.0145077,-17.040584,J132403.48-170226.1,0.96
Obj_15878,91792,EGIPS J231754.7+224511,349.4780092,22.7531168,J231754.72+224511.2,0.96
Obj_10948,84423,EGIPS J150203.0+502544,225.5128533,50.4290136,J150203.08+502544.4,0.96
Obj_2116,1044473,EGIPS J024442.0-052729,41.1750222,-5.458089,J024442.01-052729.1,0.96
Obj_10527,51957,EGIPS J143228.4+001739,218.1185427,0.2944163,J143228.45+001739.9,0.96
Obj_6150,28850,EGIPS J095908.7+130334,149.7864692,13.0594682,J095908.75+130334.1,0.96
Obj_10827,1102768,EGIPS J145304.4-020335,223.2686429,-2.0599289,J145304.47-020335.7,0.96
Obj_5734,1779207,EGIPS J092802.5+263057,142.0104652,26.5160935,J092802.51+263057.9,0.96
Obj_4810,23207,EGIPS J081649.2+602934,124.2051331,60.4929279,J081649.23+602934.5,0.96
Obj_1784,8762,EGIPS J021748.5-064956,34.4524882,-6.832223,J021748.60-064956.0,0.96
Obj_16268,1079490,EGIPS J234828.0-025625,357.116926,-2.9403242,J234828.06-025625.2,0.96
Obj_1145,986451,EGIPS J012406.7-094708,21.0280311,-9.7857167,J012406.73-094708.6,0.96
Obj_12350,1792043,EGIPS J164050.1+265434,250.2091601,26.9096977,J164050.20+265434.9,0.96
Obj_9312,2342314,EGIPS J131112.7+492455,197.8031889,49.4152987,J131112.77+492455.1,0.96
Obj_807,863630,EGIPS J005946.4-184740,14.9434185,-18.7945976,J005946.42-184740.6,0.96
Obj_10720,1427472,EGIPS J144518.4+131743,221.3269791,13.2953067,J144518.47+131743.1,0.96
Obj_3443,788987,EGIPS J053116.7-243137,82.8196285,-24.5270515,J053116.71-243137.4,0.96
Obj_6600,1072055,EGIPS J102905.9-032253,157.274964,-3.3816114,J102905.99-032253.8,0.96
Obj_8827,42776,EGIPS J124308.7-221009,190.7865838,-22.1692804,J124308.78-221009.4,0.96
Obj_7193,3360869,EGIPS J110532.8+630001,166.3869887,63.0005419,J110532.88+630002.0,0.96
Obj_14253,65300,EGIPS J204445.8-281108,311.1910642,-28.1856797,J204445.86-281108.4,0.96
Obj_11892,2784813,EGIPS J161035.3+811523,242.6471316,81.2564706,J161035.31+811523.3,0.96
Obj_6853,3538719,EGIPS J104532.8+405724,161.3867075,40.9569049,J104532.81+405724.9,0.96
Obj_10756,1280697,EGIPS J144723.9+051557,221.849811,5.2658574,J144723.95+051557.1,0.96
Obj_16277,72504,EGIPS J234857.8-070331,357.2411715,-7.0586979,J234857.88-070331.3,0.96
Obj_15132,1407537,EGIPS J221630.6+121929,334.1277314,12.3247788,J221630.66+121929.2,0.96
Obj_2907,1028311,EGIPS J041255.4-064900,63.2311386,-6.816825,J041255.47-064900.6,0.96
Obj_6701,904379,EGIPS J103610.0-155657,159.0418751,-15.9492493,J103610.05-155657.3,0.96
Obj_169,885,EGIPS J001312.5-123324,3.3022765,-12.5567969,J001312.55-123324.5,0.96
Obj_3110,2777897,EGIPS J044259.5+785223,70.7481285,78.8733236,J044259.55+785224.0,0.96
Obj_3310,4666674,EGIPS J050821.1+172209,77.0882264,17.3692716,J050821.17+172209.4,0.96
Obj_11275,1870448,EGIPS J152727.7+293402,231.8655894,29.5674125,J152727.74+293402.7,0.96
Obj_15345,93021,EGIPS J223456.9+083448,338.7371701,8.5801117,J223456.92+083448.4,0.96
Obj_6907,1494721,EGIPS J104926.1+155053,162.3589293,15.8483305,J104926.14+155054.0,0.96
Obj_9395,158610,EGIPS J131641.7+015428,199.173984,1.9078752,J131641.76+015428.4,0.96
Obj_9049,1334625,EGIPS J125555.6+075544,193.9816704,7.9290284,J125555.60+075544.5,0.96
Obj_10868,1666571,EGIPS J145536.9+221536,223.9039546,22.2600666,J145536.95+221536.2,0.96
Obj_11463,91471,EGIPS J154259.8-135726,235.7492918,-13.9572619,J154259.83-135726.1,0.96
Obj_14170,91673,EGIPS J203245.1-113400,308.1882533,-11.5667537,J203245.18-113400.3,0.96
Obj_14798,67438,EGIPS J215004.8-305525,327.5201748,-30.9237233,J215004.84-305525.4,0.96
Obj_4629,22630,EGIPS J080350.1+103254,120.9587573,10.5484245,J080350.10+103254.3,0.96
Obj_7236,2108681,EGIPS J110809.9+374517,167.0414463,37.7549203,J110809.95+374517.7,0.96
Obj_5770,1066735,EGIPS J093142.5-034747,142.9274717,-3.7964291,J093142.59-034747.1,0.96
Obj_10438,51595,EGIPS J142713.4+503344,216.8060465,50.5624596,J142713.45+503344.9,0.96
